study_name,questionnaire_name,answer_list,value,label_de,label,answer_list_name
soep-is,soep-is-2013-a,lv08,5,"Meister, Polier",Master craftsperson (Meister / Polierer),lv08
soep-is,soep-is-2013-a,lv08,6,Weiß nicht,Don't know,lv08
soep-is,soep-is-2013-a,lv08,-1,Keine Angabe,No answer,lv08
soep-is,soep-is-2013-a,lv09,1,Industrie- und Werkmeister im Angestelltenverhältnis,"Industry or factory foreman / forewoman (Industriemeister, Werkmeister) in a salaried position",lv09
soep-is,soep-is-2013-a,lv09,2,Angestellter mit einfacher Tätigkeit - ohne Ausbildungsabschluss,Salaried employee engaged in unskilled activities (Angestellter mit einfacher Tätigkeit) without completed training/education,lv09
soep-is,soep-is-2013-a,lv09,3,Angestellter mit einfacher Tätigkeit - mit Ausbildungsabschluss,Salaried employee engaged in unskilled activities (Angestellter mit einfacher Tätigkeit) with completed training/education,lv09
soep-is,soep-is-2013-a,lv09,4,"Angestellter mit qualifizierter Tätigkeit (z.B. Sachbearbeiter, Buchhalter, technischer Zeichner)","Salaried employee engaged in skilled activities (Angestellter mit qualifizierter Tätigkeit) (e.g., executive officer, bookkeeper, technical draftsperson)",lv09
soep-is,soep-is-2013-a,lv09,5,"Angestellter mit hochqualifizierter Tätigkeit oder Leitungsfunktion (z.B. wissenschaftlicher Mitarbeiter, Ingenieur, Abteilungsleiter)","Salaried employee engaged in highly skilled activities (Angestellter mit hochqualifizierter Tätigkeit) or managerial functions (e.g., scientist, engineer, department head)",lv09
soep-is,soep-is-2013-a,lv09,6,"Angestellter mit umfassenden Führungsaufgaben (z.B. Direktor, Geschäftsführer, Vorstand größerer Betriebe und Verbände)","Salaried employee with extensive managerial duties (Angestellter mit umfassenden Führungsaufgaben) (e.g., managing director, head of a large firm or association)",lv09
soep-is,soep-is-2013-a,lv09,7,Weiß nicht,Don't know,lv09
soep-is,soep-is-2013-a,lv09,-1,Keine Angabe,No answer,lv09
soep-is,soep-is-2013-a,lv10,1,Einfacher Dienst,Lower level,lv10
soep-is,soep-is-2013-a,lv10,2,Mittlerer Dienst,Middle level,lv10
soep-is,soep-is-2013-a,lv10,3,Gehobener Dienst,Upper level,lv10
soep-is,soep-is-2013-a,lv10,4,Höherer Dienst,Executive level,lv10
soep-is,soep-is-2013-a,lv10,5,Weiß nicht,Don't know,lv10
soep-is,soep-is-2013-a,lv10,-1,Keine Angabe,No answer,lv10
soep-is,soep-is-2013-a,lv11,1,Selbständiger Landwirt ohne Beschäftigte,Self-employed farmer without employees,lv11
soep-is,soep-is-2013-a,lv11,2,Selbständiger Landwirt mit Beschäftigte,Self-employed farmer with employees,lv11
soep-is,soep-is-2013-a,lv11,3,"Freie Berufe, selbständiger Akademiker ohne Beschäftigte",Freelance professional or academic without employees,lv11
soep-is,soep-is-2013-a,lv11,4,"Freie Berufe, selbständiger Akademiker mit Beschäftigte",Freelance professional or academic with employees,lv11
soep-is,soep-is-2013-a,lv11,5,Sonstige Selbständiger ohne Beschäftigte,Other self-employed professional without employees,lv11
soep-is,soep-is-2013-a,lv11,6,Sonstige Selbständiger mit Beschäftigte,Other self-employed professional with employees,lv11
soep-is,soep-is-2013-a,lv11,7,Mithelfender Familienangehöriger,Assisting self-employed family member,lv11
soep-is,soep-is-2013-a,lv11,8,Weiß nicht,Don't know,lv11
soep-is,soep-is-2013-a,lv11,-1,Keine Angabe,No answer,lv11
soep-is,soep-is-2013-a,lm03a,1,Ja,Yes,lm03a
soep-is,soep-is-2013-a,lm03a,2,Nein,No,lm03a
soep-is,soep-is-2013-a,lm03a,-1,Keine Angabe,No answer,lm03a
soep-is,soep-is-2013-a,lm04,1,Ja,Yes,lm04
soep-is,soep-is-2013-a,lm04,2,Nein,No,lm04
soep-is,soep-is-2013-a,lm04,-1,Keine Angabe,No answer,lm04
soep-is,soep-is-2013-a,lm05,1,Keinen Schulabschluss,None,lm05
soep-is,soep-is-2013-a,lm05,2,Volks- oder Hauptschulabschluss; DDR: 8. Klasse POS,Lower track (Volksschule / Hauptschule /  8th grade GDR),lm05
soep-is,soep-is-2013-a,lm05,3,"Mittlere Reife, Realschulabschluss; DDR: 10. Klasse POS",Intermediate track (Mittlere Reife / Realschule / 10th grade GDR),lm05
soep-is,soep-is-2013-a,lm05,4,"Abitur, Hochschulreife; DDR: EOS",Upper track (Abitur / Hochschulreife / EOS GDR),lm05
soep-is,soep-is-2013-a,lm05,5,Anderen Schulabschluss,Other type of school,lm05
soep-is,soep-is-2013-a,lm05,6,Weiß nicht,Don't know,lm05
soep-is,soep-is-2013-a,lm05,-1,Keine Angabe,No answer,lm05
soep-is,soep-is-2013-a,lm06,1,"Ja, berufliche Ausbildung","Yes, vocational training",lm06
soep-is,soep-is-2013-a,lm06,2,"Ja, Hochschulstudium","Yes, university degree",lm06
soep-is,soep-is-2013-a,lm06,3,"Nein, keine abgeschlossene Ausbildung","No, he did not complete training or a university degree",lm06
soep-is,soep-is-2013-a,lm06,4,Weiß nicht,Don't know,lm06
soep-is,soep-is-2013-a,lm06,-1,Keine Angabe,No answer,lm06
soep-is,soep-is-2013-a,lm12,1,"Arbeiterin, auch in der Landwirtschaft","Blue-collar worker, also in agriculture",lm12
soep-is,soep-is-2013-a,lm12,2,Angestellte,White-collar worker,lm12
soep-is,soep-is-2013-a,lm12,3,Beamtin einschließlich Richterin und Berufssoldatin,Civil servant or public administration employee (including judges and professional soldiers),lm12
soep-is,soep-is-2013-a,lm12,4,Selbständige beziehungsweise mithelfende Familienangehörige,Self-employed (also those working for a self-employed family member),lm12
soep-is,soep-is-2013-a,lm12,5,War nicht erwerbstätig,Was not employed,lm12
soep-is,soep-is-2013-a,lm12,6,War verstorben,Was deceased,lm12
soep-is,soep-is-2013-a,lm12,7,Weiß nicht,Don't know,lm12
soep-is,soep-is-2013-a,lm12,-1,Keine Angabe,No answer,lm12
soep-is,soep-is-2013-a,lm08,1,Ungelernte Arbeiterin,Unskilled worker (ungelernt),lm08
soep-is,soep-is-2013-a,lm08,2,Angelernte Arbeiterin,Semi-skilled worker (angelernt),lm08
soep-is,soep-is-2013-a,lm08,3,Gelernte und Facharbeiterin,Trained worker (gelernter Arbeiter) or skilled worker (Facharbeiter),lm08
soep-is,soep-is-2013-a,lm08,4,"Vorarbeiterin, Kolonnenführerin",Foreman / forewoman (Vorarbeiter / Kolonnenführer),lm08
soep-is,soep-is-2013-a,lm08,5,"Meister, Polier",Master craftsperson (Meister / Polierer),lm08
soep-is,soep-is-2013-a,lm08,6,Weiß nicht,Don't know,lm08
soep-is,soep-is-2013-a,lm08,-1,Keine Angabe,No answer,lm08
soep-is,soep-is-2013-a,lm09,1,Industrie- und Werkmeisterin im Angestelltenverhältnis,"Industry or factory foreman / forewoman (Industriemeister, Werkmeister) in a salaried position",lm09
soep-is,soep-is-2013-a,lm09,2,Angestellte mit einfacher Tätigkeit - ohne Ausbildungsabschluss,Salaried employee engaged in unskilled activities (Angestellter mit einfacher Tätigkeit) without completed training/education,lm09
soep-is,soep-is-2013-a,lm09,3,Angestellte mit einfacher Tätigkeit - mit Ausbildungsabschluss,Salaried employee engaged in unskilled activities (Angestellter mit einfacher Tätigkeit) with completed training/education,lm09
soep-is,soep-is-2013-a,lm09,4,"Angestellte mit qualifizierter Tätigkeit (z.B. Sachbearbeiterin, Buchhalterin, technische Zeichnerin)","Salaried employee engaged in skilled activities (Angestellter mit qualifizierter Tätigkeit) (e.g., executive officer, bookkeeper, technical draftsperson)",lm09
soep-is,soep-is-2013-a,lm09,5,"Angestellte mit hochqualifizierter Tätigkeit oder Leitungsfunktion (z.B. wissenschaftlicher Mitarbeiter, Ingenieur, Abteilungsleiter)","Salaried employee engaged in highly skilled activities (Angestellter mit hochqualifizierter Tätigkeit) or managerial functions (e.g., scientist, engineer, department head)",lm09
soep-is,soep-is-2013-a,lm09,6,"Angestellte mit umfassenden Führungsaufgaben (z.B. Direktorin, Geschäftsführerin, Vorstand größerer Betriebe und Verbände)","Salaried employee with extensive managerial duties (Angestellter mit umfassenden Führungsaufgaben) (e.g., managing director, head of a large firm or association)",lm09
soep-is,soep-is-2013-a,lm09,7,Weiß nicht,Don't know,lm09
soep-is,soep-is-2013-a,lm09,-1,Keine Angabe,No answer,lm09
soep-is,soep-is-2013-a,lm10,1,Einfacher Dienst,Lower level,lm10
soep-is,soep-is-2013-a,lm10,2,Mittlerer Dienst,Middle level,lm10
soep-is,soep-is-2013-a,lm10,3,Gehobener Dienst,Upper level,lm10
soep-is,soep-is-2013-a,lm10,4,Höherer Dienst,Executive level,lm10
soep-is,soep-is-2013-a,lm10,5,Weiß nicht,Don't know,lm10
soep-is,soep-is-2013-a,lm10,-1,Keine Angabe,No answer,lm10
soep-is,soep-is-2013-a,lm11,1,Selbständige Landwirtin ohne Beschäftigte,Self-employed farmer without employees,lm11
soep-is,soep-is-2013-a,lm11,2,Selbständige Landwirtin mit Beschäftigte,Self-employed farmer with employees,lm11
soep-is,soep-is-2013-a,lm11,3,"Freie Berufe, selbständige Akademikerin ohne Beschäftigte",Freelance professional or academic without employees,lm11
soep-is,soep-is-2013-a,lm11,4,"Freie Berufe, selbständige Akademikerin mit Beschäftigte",Freelance professional or academic with employees,lm11
soep-is,soep-is-2013-a,lm11,5,Sonstige Selbständige ohne Beschäftigte,Other self-employed professional without employees,lm11
soep-is,soep-is-2013-a,lm11,6,Sonstige Selbständige mit Beschäftigte,Other self-employed professional with employees,lm11
soep-is,soep-is-2013-a,lm11,7,Mithelfende Familienangehörige,Assisting self-employed family member,lm11
soep-is,soep-is-2013-a,lm11,8,Weiß nicht,Don't know,lm11
soep-is,soep-is-2013-a,lm11,-1,Keine Angabe,No answer,lm11
soep-is,soep-is-2013-a,lrelneu,1,Ja,Yes,lrelneu
soep-is,soep-is-2013-a,lrelneu,2,Nein,No,lrelneu
soep-is,soep-is-2013-a,lrelneu,-1,Keine Angabe,No answer,lrelneu
soep-is,soep-is-2013-a,lrel,1,Katholisch,Catholic,lrel
soep-is,soep-is-2013-a,lrel,2,Evangelisch,Protestant,lrel
soep-is,soep-is-2013-a,lrel,3,Mitglied einer anderen christlichen Religionsgemeinschaft,Member of another Christian denomination or religious community,lrel
soep-is,soep-is-2013-a,lrel,4,Mitglied einer islamischen Religionsgemeinschaft,Member of an Islamic religious community,lrel
soep-is,soep-is-2013-a,lrel,5,Mitglied einer anderen Religionsgemeinschaft,Member of another religious community,lrel
soep-is,soep-is-2013-a,lrel,-1,Keine Angabe,No answer,lrel
soep-is,soep-is-2013-a,pges01,1,Sehr gut,Very good,pges01
soep-is,soep-is-2013-a,pges01,2,Gut,Good,pges01
soep-is,soep-is-2013-a,pges01,3,Zufriedenstellend,Satisfactory,pges01
soep-is,soep-is-2013-a,pges01,4,Weniger gut,Poor,pges01
soep-is,soep-is-2013-a,pges01,5,Schlecht,Bad,pges01
soep-is,soep-is-2013-a,pges01,-1,Keine Angabe,No answer,pges01
soep-is,soep-is-2013-a,pges02,1,Stark,Greatly,pges02
soep-is,soep-is-2013-a,pges02,2,Ein wenig,Somewhat,pges02
soep-is,soep-is-2013-a,pges02,3,Gar nicht,Not at all,pges02
soep-is,soep-is-2013-a,pges02,-1,Keine Angabe,No answer,pges02
soep-is,soep-is-2013-a,sim11,1,Oft,Often,sim11
soep-is,soep-is-2013-a,sim11,2,Manchmal,Sometimes,sim11
soep-is,soep-is-2013-a,sim11,3,selten,Rarely,sim11
soep-is,soep-is-2013-a,sim11,4,Nie,Never,sim11
soep-is,soep-is-2013-a,sim11,5,Keine Angabe,No answer,sim11
soep-is,soep-is-2013-a,pbeh1,1,Ja,Yes,pbeh1
soep-is,soep-is-2013-a,pbeh1,2,Nein,No,pbeh1
soep-is,soep-is-2013-a,pbeh1,-1,Keine Angabe,No answer,pbeh1
soep-is,soep-is-2013-a,pkr1,1,Ja,Yes,pkr1
soep-is,soep-is-2013-a,pkr1,2,Nein,No,pkr1
soep-is,soep-is-2013-a,pkr1,-1,Keine Angabe,No answer,pkr1
soep-is,soep-is-2013-a,pkv01,1,In einer gesetzlichen Krankenversicherung,In a statutory insurance,pkv01
soep-is,soep-is-2013-a,pkv01,2,Ausschließlich privat versichert,Private insurance only,pkv01
soep-is,soep-is-2013-a,pkv01,-1,Keine Angabe,No answer,pkv01
soep-is,soep-is-2013-a,pzule1,0,0 ganz und gar unzufrieden,0 Completely dissatisfied,pzule1
soep-is,soep-is-2013-a,pzule1,1,1,1,pzule1
soep-is,soep-is-2013-a,pzule1,2,2,2,pzule1
soep-is,soep-is-2013-a,pzule1,3,3,3,pzule1
soep-is,soep-is-2013-a,pzule1,4,4,4,pzule1
soep-is,soep-is-2013-a,pzule1,5,5,5,pzule1
soep-is,soep-is-2013-a,pzule1,6,6,6,pzule1
soep-is,soep-is-2013-a,pzule1,7,7,7,pzule1
soep-is,soep-is-2013-a,pzule1,8,8,8,pzule1
soep-is,soep-is-2013-a,pzule1,9,9,9,pzule1
soep-is,soep-is-2013-a,pzule1,10,10 ganz und gar zufrieden,10 Completely satisfied,pzule1
soep-is,soep-is-2013-a,lbesch10n,1,"Trifft nicht zu, war nur als Selbstständiger tätig","Does not apply, I have only been self-employed",lbesch10n
soep-is,soep-is-2013-a,lbesch10n,2,"Trifft nicht zu, war überhaupt nicht erwerbstätig","Does not apply, I have not been employed",lbesch10n
soep-is,soep-is-2013-a,spo6 x,1,Im Verein,At a sports club,spo6 x
soep-is,soep-is-2013-a,spo6 x,2,Im Betrieb,At work,spo6 x
soep-is,soep-is-2013-a,spo6 x,3,Bei kommerziellen Sportanbietern (z.B. Fitnessstudios),At a commercial gym,spo6 x
soep-is,soep-is-2013-a,spo6 x,4,In anderen Organisationen (z.B. Volkshochschule),At another organization (e.g. community college),spo6 x
soep-is,soep-is-2013-a,spo6 x,5,"Gemeinsam mit anderen, nicht in einer Organisation","Whit others, but not in an organization",spo6 x
soep-is,soep-is-2013-a,spo6 x,6,"Für mich allein, nicht in einer Organisation",Alone and not in an organization,spo6 x
soep-is,soep-is-2013-a,spo6 x,7,Sonstiges,Other,spo6 x
soep-is,soep-is-2013-a,spo6 x,8,Keine Angabe,No answer,spo6 x
soep-is,soep-is-2013-a,spo5 x,1,Ja,Yes,spo5 x
soep-is,soep-is-2013-a,spo5 x,2,Nein,No,spo5 x
soep-is,soep-is-2013-a,spo5 x,-1,Keine Angabe,No answer,spo5 x
soep-is,soep-is-2013-a,spo19,1,Täglich,Everyday,spo19
soep-is,soep-is-2013-a,spo19,2,Jede Woche,Every week,spo19
soep-is,soep-is-2013-a,spo19,3,Jeden Monat,Every month,spo19
soep-is,soep-is-2013-a,spo19,4,Seltener,Less frequent,spo19
soep-is,soep-is-2013-a,spo19,5,Keine Angabe,No answer,spo19
soep-is,soep-is-2013-a,spo20 x,1,Im Verein,At a sports club,spo20 x
soep-is,soep-is-2013-a,spo20 x,2,Im Betrieb,At work,spo20 x
soep-is,soep-is-2013-a,spo20 x,3,Bei kommerziellen Sportanbietern (z.B. Fitnessstudios),At a commercial gym,spo20 x
soep-is,soep-is-2013-a,spo20 x,4,In anderen Organisationen (z.B. Volkshochschule),At another organization (e.g. community college),spo20 x
soep-is,soep-is-2013-a,spo20 x,5,"Gemeinsam mit anderen, nicht in einer Organisation","Whit others, but not in an organization",spo20 x
soep-is,soep-is-2013-a,spo20 x,6,"Für mich allein, nicht in einer Organisation",Alone and not in an organization,spo20 x
soep-is,soep-is-2013-a,spo20 x,7,Sonstiges,Other,spo20 x
soep-is,soep-is-2013-a,spo20 x,8,Keine Angabe,No answer,spo20 x
soep-is,soep-is-2013-a,ta1 x,1,fast die ganze Zeit,Almost all the time,ta1 x
soep-is,soep-is-2013-a,ta1 x,2,mehr als die Häfte der Zeit,More than half the time,ta1 x
soep-is,soep-is-2013-a,ta1 x,3,weniger als die Hälfte der Zeit,Less than half the time,ta1 x
soep-is,soep-is-2013-a,ta1 x,4,fast keine Zeit,Almost no time,ta1 x
soep-is,soep-is-2013-a,ta1 x,5,keine Zeit,No time,ta1 x
soep-is,soep-is-2013-a,ta1 x,6,Keine Angabe,No answer,ta1 x
soep-is,soep-is-2013-a,ta2,1,Nutze Ihn ausschließlich als Anwender,Working computers only as a user,ta2
soep-is,soep-is-2013-a,ta2,2,"Geht über reine Anwendung hinaus: programmiere Software, gestalte Webseiten, bin in IT-Beratung oder -Service tätig oder sonstiges","Beyond simple usage: programming software, webdesign, IT, or other",ta2
soep-is,soep-is-2013-a,ta2,-1,Keine Angabe,No answer,ta2
soep-is,soep-is-2013-a,ta3,1,eher geringer geworden,rather smaller now.,ta3
soep-is,soep-is-2013-a,ta3,2,ungefähr gleich geblieben,about equal.,ta3
soep-is,soep-is-2013-a,ta3,3,eher größer geworden,rather larger now.,ta3
soep-is,soep-is-2013-a,ta3,4,"trifft nicht zu, war vor 5 Jahren nicht beruflich tätig","Does not apply, not occupied 5 years ago",ta3
soep-is,soep-is-2013-a,ta3,-1,Keine Angabe,No answer,ta3
soep-is,soep-is-2013-a,ta4,1,Bin ausschließlich oder überwiegend an einer festen Arbeitsstätte persönlich anwesend,Primarily at fixed work location,ta4
soep-is,soep-is-2013-a,ta4,2,"Bin an wechselnden Orten (zum Beispiel Baustellen, Kundenbesuche oder ähnliches) tätig","Changing work locations, e.g. constructions sites, customer visits",ta4
soep-is,soep-is-2013-a,ta4,3,"Muss zur Ausübung meiner Tätigkeit nicht persönlich anwesend sein, kann von zuhause aus oder von unterwegs arbeiten",Presence not required; able to work from home or during transport,ta4
soep-is,soep-is-2013-a,ta5,1,"ein sehr wichtiger, vorrangiger, zentraler Bestandteil meiner Arbeit",a very important/high priority/central component of my job.,ta5
soep-is,soep-is-2013-a,ta5,2,"ein Bestandteil meiner Tätigkeit, aber von eher geringer oder mittlerer Bedeutung","a component of my job, but of rather small or medium importance.",ta5
soep-is,soep-is-2013-a,ta5,3,kein Bestandteil meiner Tätigkeit,not a component of my job.,ta5
soep-is,soep-is-2013-a,ta5,9,Kann/möchte ich nicht sagen,No answer,ta5
soep-is,soep-is-2013-a,ta6,1,immer oder häufig notwendig,always or most of the time necessary.,ta6
soep-is,soep-is-2013-a,ta6,2,gelegentlich oder selten notwendig,from time to time or seldom necessary.,ta6
soep-is,soep-is-2013-a,ta6,3,nicht notwendig,not necessary.,ta6
soep-is,soep-is-2013-a,ta6,-1,Keine Angabe,No answer,ta6
soep-is,soep-is-2013-a,ta7,1,fast die ganze Zeit,Almost all the time,ta7
soep-is,soep-is-2013-a,ta7,2,mehr als die Hälfte der Zeit,More than half the time,ta7
soep-is,soep-is-2013-a,ta7,3,weniger als die Hälfte der Zeit,Less than half the time,ta7
soep-is,soep-is-2013-a,ta7,4,fast keine Zeit,Almost no time,ta7
soep-is,soep-is-2013-a,ta7,5,keine Zeit,No time,ta7
soep-is,soep-is-2013-a,ta7,-1,Keine Angabe,No answer,ta7
soep-is,soep-is-2013-a,ta8,1,fast die ganze Zeit,Almost all the time,ta8
soep-is,soep-is-2013-a,ta8,2,mehr als die Hälfte der Zeit,More than half the time,ta8
soep-is,soep-is-2013-a,ta8,3,weniger als die Hälfte der Zeit,Less than half the time,ta8
soep-is,soep-is-2013-a,ta8,4,fast keine Zeit,Almost no time,ta8
soep-is,soep-is-2013-a,ta8,5,keine Zeit,No time,ta8
soep-is,soep-is-2013-a,ta8,-1,Keine Angabe,No answer,ta8
soep-is,soep-is-2013-a,paz17,1,"nein, nie","No, never",paz17
soep-is,soep-is-2013-a,paz17,2,jede Woche,Every week,paz17
soep-is,soep-is-2013-a,paz17,3,alle 2 Wochen,Every other week,paz17
soep-is,soep-is-2013-a,paz17,4,alle 3-4 Wochen,Every 3-4 weeks,paz17
soep-is,soep-is-2013-a,paz17,5,seltener,Rarely,paz17
soep-is,soep-is-2013-a,paz17,-1,K.A.,No answer,paz17
soep-is,soep-is-2013-a,paz15,1,"nein, nie","No, never",paz15
soep-is,soep-is-2013-a,paz15,2,täglich,Every day,paz15
soep-is,soep-is-2013-a,paz15,3,mehrmals in der Woche,Several times a week,paz15
soep-is,soep-is-2013-a,paz15,4,wochenweise (Wechselschicht),On a weekly basis (changing shifts),paz15
soep-is,soep-is-2013-a,paz15,5,"seltener, nur bei Bedarf",Rarely (as needed),paz15
soep-is,soep-is-2013-a,paz15,9,K.A.,No answer,paz15
soep-is,soep-is-2013-a,ka,-1,Keine Angabe,No answer,ka
soep-is,soep-is-2013-a,lvm,1,"Ja, beide","Yes, both",lvm
soep-is,soep-is-2013-a,lvm,2,Nur der Vater,Only my father,lvm
soep-is,soep-is-2013-a,lvm,3,Nur die Mutter,Only my mother,lvm
soep-is,soep-is-2013-a,lvm,4,"Nein, beide nicht",Neither,lvm
soep-is,soep-is-2013-a,pzuf y,0,0 ganz und gar unzufrieden,0 Completely dissatisfied,pzuf y
soep-is,soep-is-2013-a,pzuf y,1,1,1,pzuf y
soep-is,soep-is-2013-a,pzuf y,2,2,2,pzuf y
soep-is,soep-is-2013-a,pzuf y,3,3,3,pzuf y
soep-is,soep-is-2013-a,pzuf y,4,4,4,pzuf y
soep-is,soep-is-2013-a,pzuf y,5,5,5,pzuf y
soep-is,soep-is-2013-a,pzuf y,6,6,6,pzuf y
soep-is,soep-is-2013-a,pzuf y,7,7,7,pzuf y
soep-is,soep-is-2013-a,pzuf y,8,8,8,pzuf y
soep-is,soep-is-2013-a,pzuf y,9,9,9,pzuf y
soep-is,soep-is-2013-a,pzuf y,10,10 ganz und gar zufrieden,10 Completely satisfied,pzuf y
soep-is,soep-is-2013-f,A000C,1,männlich,male,a000c
soep-is,soep-is-2013-f,A000C,2,weiblich,female,a000c
soep-is,soep-is-2013-f,W02,1,Richtiger Haushalt,The right household,w02
soep-is,soep-is-2013-f,W02,2,Falscher Haushalt,The wrong household,w02
soep-is,soep-is-2013-f,A000A,1,Personennummer / Name / Geburtsjahr / Geschlecht,person number / Name / year of birth / Sex,a000a
soep-is,soep-is-2013-f,A000A,2,Andere Person im Haushalt,Other person in household,a000a
soep-is,soep-is-2013-f,A000A,3,Falscher Haushalt,The wrong household,a000a
soep-is,soep-is-2013-f,sample,1,Sample I E,Sample I E,sample
soep-is,soep-is-2013-f,sample,2,Sample I 1,Sample I 1,sample
soep-is,soep-is-2013-f,sample,3,Sample I 2,Sample I 2,sample
soep-is,soep-is-2013-f,Q6,1,Fragen zum Haushalt beantworten,Answer questions about household,q6
soep-is,soep-is-2013-f,Q6,2,Fragen zum Haushalt überspringen,Skip questions about household,q6
soep-is,soep-is-2013-f,Q8,1,Ja,Yes,q8
soep-is,soep-is-2013-f,Q8,2,Nein,No,q8
soep-is,soep-is-2013-f,Q8,-1,Keine Angabe,No statement,q8
soep-is,soep-is-2013-f,Q10,1,Landwirtschaftliches Wohngebäude,farm residential building,q10
soep-is,soep-is-2013-f,Q10,2,Freistehendes Ein- oder Zweifamilienhaus,detached one- or two family house,q10
soep-is,soep-is-2013-f,Q10,3,Ein- oder  Zweifamilienhaus als Reihenhaus oder Doppelhaus,One or two family house as row or twin house,q10
soep-is,soep-is-2013-f,Q10,4,Wohnhaus mit 3 bis 4 Wohnungen,Residential building containing 3 or 4 dwellings,q10
soep-is,soep-is-2013-f,Q10,5,Wohnhaus mit 5 bis 8 Wohnungen,Residential building containing 5 to 8 dwellings,q10
soep-is,soep-is-2013-f,Q10,6,"Wohnhaus mit 9 und mehr Wohnungen, aber höchstens 8 Stockwerken, also kein Hochhaus","Building with 9 or more flats (but no more than 8 floors/stories, therefore no high-rise building)",q10
soep-is,soep-is-2013-f,Q10,7,Hochhaus mit 9 und mehr Stockwerken,High-rise building (9 or more floors/stories),q10
soep-is,soep-is-2013-f,Q10,-1,Keine Angabe,No Answer,q10
soep-is,soep-is-2013-f,Q12,1,vor 1919,Before 1919,q12
soep-is,soep-is-2013-f,Q12,2,1919 bis 1948,1919 till 1948,q12
soep-is,soep-is-2013-f,Q12,3,1949 bis 1971,1949 till 1971,q12
soep-is,soep-is-2013-f,Q12,4,1972 bis 1980,1972 till 1980,q12
soep-is,soep-is-2013-f,Q12,5,1981 bis 1990,1981 till 1990,q12
soep-is,soep-is-2013-f,Q12,6,1991 bis 2000,1991 till 2000,q12
