study,dataset,version,section,sectext,group,grouplabel,variable,waves,years,variabletext,references,contact,only_labeled_vals
soep-is,inno,2015,Variables in File INNO,,,,pren145a,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren146a,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren14kaa,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren13b,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren141b,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren142b,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren143b,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren144b,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren145b,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren146b,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren14kab,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren13c,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren141c,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren142c,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren143c,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren144c,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren145c,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren146c,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren14kac,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren13d,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren141d,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren142d,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren143d,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren144d,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren145d,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren146d,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren14kad,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren151m,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren151j,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren151ka,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren152m,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren152j,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren152ka,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren153m,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren153j,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren153ka,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren154m,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren154j,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren154ka,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren155m,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren155j,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren155ka,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren156m,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren156j,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren156ka,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren16,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,pren18,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,muell,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,muelj1,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,muelj2,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,muelj3,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,muelj4,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,muelj5,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,muelj6,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,muelj7,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,mueljka,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,mueln1,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,mueln2,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,mueln3,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,mueln4,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,mueln5,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,mueln6,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,mueln7,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,muelnka,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,muell2,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,muels1,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,muelp1,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,muels11,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,muels2,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,muelp2,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,muels21,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,en_muell,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,chaos1,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,chaos2,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,chaos3,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,chaos4,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,chaos5,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,chaos6,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,bilyear,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,bil1,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,bil3,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,bil4,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,bilsplit,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,sp11,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,sp21,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,sp31,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,bil71,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,sp12,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,sp22,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,sp32,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,bil72,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,sp13,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,sp23,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,sp33,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,bil73,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,Timestamp_11,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,Timestamp_21,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,Timestamp_31,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,Timestamp_1,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,Timestamp_12,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,Timestamp_22,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,Timestamp_32,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,Timestamp_2,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,Timestamp_13,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,Timestamp_23,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,Timestamp_33,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,Timestamp_3,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,preernaer,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,oecdaff1,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,oecdaff2,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,oecdaff3,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,hapi1,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,hapi2,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,hapi3,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,hapi4,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,hapi5,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,hapi6,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,hapi7,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,hapi8,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,hapi9,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,hapi10,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,oecdaff4,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,oecdaff5,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,oecdaff6,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,hekg,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,hekj,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,zufz,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,zufj,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,gesz,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,gesj,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,lohb1,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,lohb2,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,bewz,,,,,,
soep-is,irisk,2015,Overview,"Decisions from description and decisions from experience. The choice task in the description paradigm consists of two monetary gambles with explicitly stated outcomes and probabilities. In turn, the decisions from experience paradigm consists of an initial sampling stage in which a person explores two payoff distributions without costs by clicking on one of the two buttons on the computer screen, followed by an outcome drawn from the respective distribution. After terminating sampling, the person sees a choice screen and is asked to select the button to draw once for real.

We used a within-subject design in which individuals were asked to choose between monetary gambles in two blocks of trials, one involving decisions from description, and another, decisions from experience, with the presentation order being counterbalanced across participants. Participants were asked to perform 4 choices within each block. Set size was manipulated to test for information overload effects because previous work suggests that more cognitively demanding tasks lead to significant individual and age differences in risk taking (two vs. four options; cf. Frey, Mata, & Hertwig, 2013; Hills Noguchi, & Gibbert, 2013; Mata et al., 2011). In sum, the design will be 2 (format: description vs. experience) x 2 (set size: two vs. four options). ",,,,,,,,,
soep-is,irisk,2015,Variables in File IRISK,,,,pid,,,,,,1
soep-is,irisk,2015,Variables in File IRISK,,,,syear,,,,,,1
soep-is,irisk,2015,Variables in File IRISK,,,,im_risk,,,,,,
soep-is,irisk,2015,Variables in File IRISK,,,,task_order,,,,,,
soep-is,irisk,2015,Variables in File IRISK,,,,task,,,,,,
soep-is,irisk,2015,Variables in File IRISK,,,,gamble_ind,,,,,,
soep-is,irisk,2015,Variables in File IRISK,,,,sample_ind,,,,,,
soep-is,irisk,2015,Variables in File IRISK,,,,time,,,,,,
soep-is,irisk,2015,Variables in File IRISK,,,,decision_box,,,,,,
soep-is,irisk,2015,Variables in File IRISK,,,,outcome,,,,,,
soep-is,irisk,2015,Variables in File IRISK,,,,react_time,,,,,,
soep-is,irisk,2015,Variables in File IRISK,,,,nroption,,,,,,
soep-is,irisk,2015,Variables in File IRISK,,,,higher_opt,,,,,,
soep-is,irisk,2015,Variables in File IRISK,,,,riskier,,,,,,
soep-is,irisk,2015,Variables in File IRISK,,,,ch_option,,,,,,
soep-is,irisk,2015,Variables in File IRISK,,,,condition,,,,,,
soep-is,irisk,2015,Variables in File IRISK,,,,sample_box,,,,,,
soep-is,irisk,2015,Variables in File IRISK,,,,sample_out,,,,,,
soep-is,irisk,2015,Variables in File IRISK,,,,sample_opt,,,,,,
soep-is,irisk,2015,Variables in File IRISK,,,,decision,,,,,,
soep-is,irisk,2015,Variables in File IRISK,,,,outcome1_a,,,,,,
soep-is,irisk,2015,Variables in File IRISK,,,,outcome2_a,,,,,,
soep-is,irisk,2015,Variables in File IRISK,,,,probab1_a,,,,,,
soep-is,irisk,2015,Variables in File IRISK,,,,probab2_a,,,,,,
soep-is,irisk,2015,Variables in File IRISK,,,,outcome1_b,,,,,,
soep-is,irisk,2015,Variables in File IRISK,,,,outcome2_b,,,,,,
soep-is,irisk,2015,Variables in File IRISK,,,,probab1_b,,,,,,
soep-is,irisk,2015,Variables in File IRISK,,,,probab2_b,,,,,,
soep-is,irisk,2015,Variables in File IRISK,,,,outcome1_c,,,,,,
soep-is,irisk,2015,Variables in File IRISK,,,,outcome2_c,,,,,,
soep-is,irisk,2015,Variables in File IRISK,,,,probab1_c,,,,,,
soep-is,irisk,2015,Variables in File IRISK,,,,probab2_c,,,,,,
soep-is,irisk,2015,Variables in File IRISK,,,,outcome1_d,,,,,,
soep-is,irisk,2015,Variables in File IRISK,,,,outcome2_d,,,,,,
soep-is,irisk,2015,Variables in File IRISK,,,,probab1_d,,,,,,
soep-is,irisk,2015,Variables in File IRISK,,,,probab2_d,,,,,,
soep-is,kid,2015,Identifiers,,,,cid,,,,,,1
soep-is,kid,2015,Identifiers,,,,hid,,,,,,1
soep-is,kid,2015,Identifiers,,,,pid,,,Unique person identifier for each person in the SOEP-IS database.,,,1
soep-is,kid,2015,Identifiers,,,,syear,,,Variable SYEAR represents the year of observation. It ranges from 1998 to the most recent wave of data. SYEAR is needed in conjunction with PID for unique identification of a PERSON-YEAR observation in KID.,,,
soep-is,kid,2015,Identifiers,,,,k_samp,,,Variable K_SAMP depicts the sample membership of each child and is a copy of variable PSAMPLE from data  file PPFAD.,,,
soep-is,kid,2015,Basic demographics (var names starting with K_),,,,k_rel,,,variable K_REL indicates the wave-specific relationship of the child to head of household and can be found as variable STELL in  file PBRUTTO. The values (1) and (2) should by definition not be relevant in the file KID.,,,
soep-is,kid,2015,Basic demographics (var names starting with K_),,,,k_inhh,,,"variable K_INHH indicates the wave-specific houshold affiliation of a child and can be found as $PZUG in the  file $PBRUTTO. The values (19) and (39) have been recoded in the  file $KIDLONG, and are now assigned code ""-1"" (no answer).",,,
soep-is,kid,2015,Basic demographics (var names starting with K_),,,,k_nrinhh,,,,,,
soep-is,kid,2015,Basic demographics (var names starting with K_),,,,k_size,,,Variable K_SIZE is a copy of the variable HHGR from the file HBRUTTO.,,,
soep-is,kid,2015,Basic demographics (var names starting with K_),,,,k_nrkid,,,For each child in KID the variable K_NRKID provides the total number of children up to the age 16 in the current wave's household.,,,
soep-is,kid,2015,Basic demographics (var names starting with K_),,,,k_phead,,,"Generated as PID of the head of household, i.e. person with STELL = 0 in the file PBRUTTO.",,,1
soep-is,kid,2015,Basic demographics (var names starting with K_),,,,k_pheadp,,,PID of the partner of the head of household. K_PHEADP combines information of STELL in the file PBRUTTO with the partner information taken from the variable PARTNR in file PGEN.,,,1
soep-is,kid,2015,Basic demographics (var names starting with K_),,,,k_pmum,,,PID of a child's mother. The procedure for generating the pointers was modified to define the mother-child relationship as a combination of the variables STELL (=relationship to household head) and PARTNR (=person ID number of spouse or partner). The information of PARTNR in file PGEN is only available when an interview took place with the partner. If this data is lacking the combination of relationship to household head of the mother and of the mother's partner is used. Further information on the definition of social/biological mother-child relationships in the SOEP can be found in the BIO documentation for the  file $BIOBIRTH.,,,1
soep-is,kid,2015,Basic demographics (var names starting with K_),,,,k_pmump,,,PID of the partner of the child's mother (cf. PARTNR of the mother in the person-related  file PGEN).,,,1
soep-is,kid,2015,Variables on institutional arrangements (var names starting with KS_),"Variables KS_PRE - KS_OTHER summarize information on institutional arrangements. With regard to wave O to BB (1998-2011), this information is taken from the SOEP $KIDLONG data  file whereas no information is available for the survey years of SOEP-IS. More detailed information can be found in SOEP KIDLONG documentation.",,,ks_pre,,,"In order to integrate various information on formal childcare from all waves of the SOEP into one variable KS_PRE, the different codes of different questionnaire items were modifed. For the waves O to BB (1998-2011) the value ""1"" indicates the answer ""yes, nursery school"". Children who do not attend formal childcare in waves O to BB (1998-2011) are coded ""-2"" in variable KS_PRE and can be found in variable KS_NONE (see description below).",,,
soep-is,kid,2015,Variables on institutional arrangements (var names starting with KS_),,,,ks_gen,,,The variable KS_PRE summarize information about the general school education.,,,
soep-is,kid,2015,Variables on institutional arrangements (var names starting with KS_),,,,ks_vocat,,,"Variable KS_VOCAT describes vocational school participation in addition to KS_GEN in order to represent the different instruments in the waves O to Z. In fact, the dataset does not contain any valid cases.",,,
soep-is,kid,2015,Variables on institutional arrangements (var names starting with KS_),,,,ks_none,,,"Variable KS_NONE collects missing information for the variables KS_PRE and KS_GEN. For KS_NONE value  ""1"" to  ""3"" describes whether children do not attend preschool KS_PRE or do not attend any general schools stored in KS_GEN.",,,
soep-is,kid,2015,Variables on institutional arrangements (var names starting with KS_),,,,ks_east,,,"Variable KS_EAST summarizes additional school type information collected in the SOEP waves G and H (1990/91) in East Germany. Therefore, this information KS_EAST is not available for SOEP-IS.",,,
soep-is,kid,2015,Variables on institutional arrangements (var names starting with KS_),,,,ks_eastp,,,"Variable KS_EASTP summarizes additional preschool information collected in waves G and H (1990/91) in East Germany. Therefore, this information KS_EASTP is not available for SOEP-IS.",,,
soep-is,kid,2015,Variables on institutional arrangements (var names starting with KS_),,,,ks_other,,,"Variable KS_OTHER summarizes additional school type information collected in wave L and M (1995/96). Therefore, this information KS_OTHER is not available for SOEP-IS.",,,
soep-is,kid,2015,Variables on day care arrangements (var names starting with KD_),"Variables KD_PUBL - KD_AMTP summarize information about day care arrangements. With regard to wave O to BB (1998-2011), this information is taken from the SOEP $KIDLONG data file whereas no information is available for the survey years of SOEP-IS. More detailed information can be found in SOEP KIDLONG documentation.",,,kd_publ,,,"Variable KD_PUBL summarizes information collected in the years 2002, 2005, 2007 and 2011. This information KS_PUBL is not available for the survey years of SOEP-IS.",,,
soep-is,kid,2015,Variables on day care arrangements (var names starting with KD_),,,,kd_priv,,,"Variable KD_PRIV summarizes information collected in the years 2002, 2005, 2007 and 2011. Therefore, this information KS_PRIV is not available for the survey years of SOEP-IS.",,,
soep-is,kid,2015,Variables on day care arrangements (var names starting with KD_),,,,kd_indep,,,"Variable KD_INDEP summarizes information collected in the years 2002, 2005, 2007 and 2011. Therefore, this information KS_INDEP is not available for the survey years of SOEP-IS.",,,
soep-is,kid,2015,Variables on day care arrangements (var names starting with KD_),,,,kd_comp,,,"Variable KD_COMP summarizes information collected in the years 2002, 2005, 2007 and 2011. Therefore, this information KS_COMP is not available for the survey years of SOEP-IS.",,,
soep-is,kid,2015,Variables on day care arrangements (var names starting with KD_),,,,kd_comm,,,"Variable KD_COMM summarizes information collected in the years 2002, 2005, 2007 and 2011. Therefore, this information KS_COMM is not available for the survey years of SOEP-IS.",,,
soep-is,kid,2015,Variables on day care arrangements (var names starting with KD_),,,,kd_time,,,"Variable KD_TIME specifically asks whether a child attends the school full time or not (see SOEP KS_GEN). The institutions are preschool, crèche and nursery (also after nursery school). The information KS_TIME is not available for the survey years of SOEP-IS.",,,
soep-is,kid,2015,Variables on day care arrangements (var names starting with KD_),,,,kd_hrs,,,"Variable KD_HRS contains information on how many hours per day a child attends an institution and has been introduced in the SOEP in 2009. The institutions are preschool, crèche and nursery (also after school nursery). The information KD_HRS is not available for the survey years of SOEP-IS.",,,
soep-is,kid,2015,Variables on day care arrangements (var names starting with KD_),,,,kd_rely,,,Variable KD_RELY comprises information on the adherence to opening times of day care facilities and was only collected in wave S of the SOEP Data.,,,
soep-is,kid,2015,Variables on day care arrangements (var names starting with KD_),,,,kd_lunch,,,"Variable KD_LUNCH contains information collected in the years 2002, 2005, 2007 and 2011. Therefore, this information KS_LUNCH is not available for the survey years of SOEP-IS.",,,
soep-is,kid,2015,Variables on day care arrangements (var names starting with KD_),,,,kd_fee,,,"Variable KD_FEE summarizes observations of the years 2002, 2005 and 2007. Therefore, this information KS_FEE is not available for the survey years of SOEP-IS.",,,
soep-is,kid,2015,Variables on day care arrangements (var names starting with KD_),,,,kd_amtp,,,"If parents pay a fixed sum in EURO KD_AMTP comprises the actual amount paid. This information KS_AMTP is only available for the years 2002, 2005 and 2007.",,,
soep-is,kid,2015,Variables describing carer outside the household (var names starting with KC_),"Variables KC_RELAT - KD_COST summarize information about carer outside the household. With regard to years 1999 to 2002 and 2004 to 2011, this information is taken from the SOEP $KIDLONG
data  file whereas no information is available for the survey years of SOEP-IS. More detailed information can be found in SOEP KIDLONG documentation.",,,kc_relat,,,"Variable KC_RELAT summarizes information collected in the years 1999 to 2002, 2004 to 2011. Therefore, this information KS_RELAT is not available for the survey years of SOEP-IS. More detailed information can be found in SOEP KIDLONG documentation.",,,
soep-is,kid,2015,Variables describing carer outside the household (var names starting with KC_),,,,kc_frnd,,,"Variable KC_FRND comprises information available from waves Z and BA, observing that a child is an informal care provided by friends, neighbors, etc..",,,
soep-is,kid,2015,Variables describing carer outside the household (var names starting with KC_),,,,kc_paid,,,"Variable KC_PAID comprises information available of the years 1999 to 2002, 2004 to 2011, observing that a child is in informal care provided by paid carers, i.e. nannies and babysitters.",,,
