study_name,dataset_name,name,label,label_de
soep-is,inno,fspr4_18,Frequency of usage at home: Russian,Frequenz Anwendung zu Hause: russisch
soep-is,inno,fspr4_19,Frequency of usage at home: Swedish,Frequenz Anwendung zu Hause: schwedisch
soep-is,inno,fspr4_20,Frequency of usage at home: Slowakian,Frequenz Anwendung zu Hause: slowakisch
soep-is,inno,fspr4_21,Frequency of usage at home: Spanish,Frequenz Anwendung zu Hause: spanisch
soep-is,inno,fspr4_22,Frequency of usage at home: Czech,Frequenz Anwendung zu Hause: tschechisch
soep-is,inno,fspr4_23,Frequency of usage at home: Turkish,Frequenz Anwendung zu Hause: türkisch
soep-is,inno,fspr4_24,Frequency of usage at home: Hungarian,Frequenz Anwendung zu Hause: ungarisch
soep-is,inno,fspr5_1,Frequency of usage with friends: Arabian,Frequenz Anwendung Freunde: arabisch
soep-is,inno,fspr5_2,Frequency of usage with friends: Bulgarian,Frequenz Anwendung Freunde: bulgarisch
soep-is,inno,fspr5_3,Frequency of usage with friends: Chinese,Frequenz Anwendung Freunde: chinesisch
soep-is,inno,fspr5_4,Frequency of usage with friends: Danish,Frequenz Anwendung Freunde: dänisch
soep-is,inno,fspr5_5,Frequency of usage with friends: German,Frequenz Anwendung Freunde: deutsch
soep-is,inno,fspr5_6,Frequency of usage with friends: English,Frequenz Anwendung Freunde: englisch
soep-is,inno,fspr5_7,Frequency of usage with friends: Finnish,Frequenz Anwendung Freunde: finnisch
soep-is,inno,fspr5_8,Frequency of usage with friends: French,Frequenz Anwendung Freunde: französisch
soep-is,inno,fspr5_9,Frequency of usage with friends: Greek,Frequenz Anwendung Freunde: griechisch
soep-is,inno,fspr5_10,Frequency of usage with friends: Indian,Frequenz Anwendung Freunde: indisch
soep-is,inno,fspr5_11,Frequency of usage with friends: Italian,Frequenz Anwendung Freunde: italienisch
soep-is,inno,fspr5_12,Frequency of usage with friends: Japanese,Frequenz Anwendung Freunde: japanisch
soep-is,inno,fspr5_13,Frequency of usage with friends: Dutch,Frequenz Anwendung Freunde: niederländisch
soep-is,inno,fspr5_14,Frequency of usage with friends: Norwegian,Frequenz Anwendung Freunde: norwegisch
soep-is,inno,fspr5_15,Frequency of usage with friends: Polish,Frequenz Anwendung Freunde: polnisch
soep-is,inno,fspr5_16,Frequency of usage with friends: Portuguese,Frequenz Anwendung Freunde: portugiesisch
soep-is,inno,fspr5_17,Frequency of usage with friends: Romanian,Frequenz Anwendung Freunde: rumänisch
soep-is,inno,fspr5_18,Frequency of usage with friends: Russian,Frequenz Anwendung Freunde: russisch
soep-is,inno,fspr5_19,Frequency of usage with friends: Swedish,Frequenz Anwendung Freunde: schwedisch
soep-is,inno,fspr5_20,Frequency of usage with friends: Slowakian,Frequenz Anwendung Freunde: slowakisch
soep-is,inno,fspr5_21,Frequency of usage with friends: Spanish,Frequenz Anwendung Freunde: spanisch
soep-is,inno,fspr5_22,Frequency of usage with friends: Czech,Frequenz Anwendung Freunde: tschechisch
soep-is,inno,fspr5_23,Frequency of usage with friends: Turkish,Frequenz Anwendung Freunde: türkisch
soep-is,inno,fspr5_24,Frequency of usage with friends: Hungarian,Frequenz Anwendung Freunde: ungarisch
soep-is,inno,fspr6_1,Frequency of usage on the job: Arabian,Frequenz Anwendung Beruf: arabisch
soep-is,inno,fspr6_2,Frequency of usage on the job: Bulgarian,Frequenz Anwendung Beruf: bulgarisch
soep-is,inno,fspr6_3,Frequency of usage on the job: Chinese,Frequenz Anwendung Beruf: chinesisch
soep-is,inno,fspr6_4,Frequency of usage on the job: Danish,Frequenz Anwendung Beruf: dänisch
soep-is,inno,fspr6_5,Frequency of usage on the job: German,Frequenz Anwendung Beruf: deutsch
soep-is,inno,fspr6_6,Frequency of usage on the job: English,Frequenz Anwendung Beruf: englisch
soep-is,inno,fspr6_7,Frequency of usage on the job: Finnish,Frequenz Anwendung Beruf: finnisch
soep-is,inno,fspr6_8,Frequency of usage on the job: French,Frequenz Anwendung Beruf: französisch
soep-is,inno,fspr6_9,Frequency of usage on the job: Greek,Frequenz Anwendung Beruf: griechisch
soep-is,inno,fspr6_10,Frequency of usage on the job: Indian,Frequenz Anwendung Beruf: indisch
soep-is,inno,fspr6_11,Frequency of usage on the job: Italian,Frequenz Anwendung Beruf: italienisch
soep-is,inno,fspr6_12,Frequency of usage on the job: Japanese,Frequenz Anwendung Beruf: japanisch
soep-is,inno,fspr6_13,Frequency of usage on the job: Dutch,Frequenz Anwendung Beruf: niederländisch
soep-is,inno,fspr6_14,Frequency of usage on the job: Norwegian,Frequenz Anwendung Beruf: norwegisch
soep-is,inno,fspr6_15,Frequency of usage on the job: Polish,Frequenz Anwendung Beruf: polnisch
soep-is,inno,fspr6_16,Frequency of usage on the job: Portuguese,Frequenz Anwendung Beruf: portugiesisch
soep-is,inno,fspr6_17,Frequency of usage on the job: Romanian,Frequenz Anwendung Beruf: rumänisch
soep-is,inno,fspr6_18,Frequency of usage on the job: Russian,Frequenz Anwendung Beruf: russisch
soep-is,inno,fspr6_19,Frequency of usage on the job: Swedish,Frequenz Anwendung Beruf: schwedisch
soep-is,inno,fspr6_20,Frequency of usage on the job: Slowakian,Frequenz Anwendung Beruf: slowakisch
soep-is,inno,fspr6_21,Frequency of usage on the job: Spanish,Frequenz Anwendung Beruf: spanisch
soep-is,inno,fspr6_22,Frequency of usage on the job: Czech,Frequenz Anwendung Beruf: tschechisch
soep-is,inno,fspr6_23,Frequency of usage on the job: Turkish,Frequenz Anwendung Beruf: türkisch
soep-is,inno,fspr6_24,Frequency of usage on the job: Hungarian,Frequenz Anwendung Beruf: ungarisch
soep-is,inno,im_se,Innovative Module: Self-Esteem,Innovatives Modul: Self-Esteem
soep-is,inno,self_split,"Split self: Position of the questions self3, self4 und self5","Split self: Position der Fragen self3, self4 und self5 im FB"
soep-is,inno,self1,Appraisal: Own name,Bewertung: eigener Name
soep-is,inno,self1b,Appraisal: Own forename,Bewertung: eigener Vorname
soep-is,inno,self2,Positive Attitude,Positive Einstellung
soep-is,inno,self5_1,Self-Assessment: warm,Selbsteinschätzung: warmherzig
soep-is,inno,self5_2,Self-Assessment: competent,Selbsteinschätzung: kompetent
soep-is,inno,self5_3,Self-Assessment: helpful,Selbsteinschätzung: hilfsbereit
soep-is,inno,self5_4,Self-Assessment: clever,Selbsteinschätzung: klug
soep-is,inno,self5_5,Self-Assessment: infuential,Selbsteinschätzung: einflussreich
soep-is,inno,self5_6,Self-Assessment: empathetic,Selbsteinschätzung: einfühlsam
soep-is,inno,self5_7,Self-Assessment: able,Selbsteinschätzung: fähig
soep-is,inno,self5_8,Self-Assessment: caring,Selbsteinschätzung: fürsorglich
soep-is,inno,self4_1,Important Values/personal: warm,Wichtige Werte/persönlich: warmherzig
soep-is,inno,self4_2,Important Values/personal: competent,Wichtige Werte/persönlich: kompetent
soep-is,inno,self4_3,Important Values/personal: helpful,Wichtige Werte/persönlich: hilfsbereit
soep-is,inno,self4_4,Important Values/personal: clever,Wichtige Werte/persönlich: klug
soep-is,inno,self4_5,Important Values/personal: infuential,Wichtige Werte/persönlich: einflussreich
soep-is,inno,self4_6,Important Values/personal: empathetic,Wichtige Werte/persönlich: einfühlsam
soep-is,inno,self4_7,Important Values/personal: able,Wichtige Werte/persönlich: fähig
soep-is,inno,self4_8,Important Values/personal: caring,Wichtige Werte/persönlich: fürsorglich
soep-is,inno,self3_1,Important Values/culture: warm,Wichtige Werte/Kultur: warmherzig
soep-is,inno,self3_2,Important Values/culture: competent,Wichtige Werte/Kultur: kompetent
soep-is,inno,self3_3,Important Values/culture: helpful,Wichtige Werte/Kultur: hilfsbereit
soep-is,inno,self3_4,Important Values/culture: clever,Wichtige Werte/Kultur: klug
soep-is,inno,self3_5,Important Values/culture: infuential,Wichtige Werte/Kultur: einflussreich
soep-is,inno,self3_6,Important Values/culture: empathetic,Wichtige Werte/Kultur: einfühlsam
soep-is,inno,self3_7,Important Values/culture: able,Wichtige Werte/Kultur: fähig
soep-is,inno,self3_8,Important Values/culture: caring,Wichtige Werte/Kultur: fürsorglich
soep-is,inno,im_seiat,Innovative Module: Self-Esteem IAT,Innovatives Modul: Self-Esteem IAT
soep-is,inno,d600_practice,Self-IAT: D - 600 ms penalty (practice),Self-IAT: D - 600 ms penalty (practice)
soep-is,inno,d600_test,Self-IAT: D - 600 ms penalty (test),Self-IAT: D - 600 ms penalty (test)
soep-is,inno,d600,Self-IAT: D - 600 ms penalty (practice+test),Self-IAT: D - 600 ms penalty (practice+test)
soep-is,inno,d2sd_practice,Self-IAT: D - 2SD penalty (practice),Self-IAT: D - 2SD penalty (practice)
soep-is,inno,d2sd_test,Self-IAT: D - 2SD penalty (test),Self-IAT: D - 2SD penalty (test)
soep-is,inno,d2sd,Self-IAT: D - 2SD penalty (practice+test),Self-IAT: D - 2SD penalty (practice+test)
soep-is,inno,dasis_practice,Self-IAT: D - as is (practice),Self-IAT: D - as is (practice)
soep-is,inno,dasis_test,Self-IAT: D - as is (test),Self-IAT: D - as is (test)
soep-is,inno,dasis,Self-IAT: D - as is (practice+test),Self-IAT: D - as is (practice+test)
soep-is,inno,im_sprt,Innovative Module: Sports,Innovatives Modul: Sport
soep-is,inno,spo1,Physical activity: Days per week,körperliche Aktivität: Tage pro Woche
soep-is,inno,spo21,"Physical activity in spring (March, April, May): Days per week","körperliche Aktivität Frühling (März, April, Mai): Tage pro Woche"
soep-is,inno,spo22,"Physical activity in sommer (June, July, August): Days per week","körperliche Aktivität Sommer (Juni, Juli, August): Tage pro Woche"
soep-is,inno,spo23,"Physical activityin fall (September, October, November): Days per week","körperliche Aktivität Herbst (September, Oktober, November): Tage pro Woche"
soep-is,inno,spo24,"Physical activity in winter (December, January, February): Days per week","körperliche Aktivität Winter (Dezember, Januar, Februar): Tage pro Woche"
soep-is,inno,spo3acode,Most frequent sport,1.Sportart
soep-is,inno,spo41a,"Practice 1. sport in spring (March, April, May): Days per week",Ausübung 1.Sportart Frühling: Tage pro Woche
soep-is,inno,spo42a,"Practice 1. sport in sommer (June, July, August): Days per week",Ausübung 1.Sportart Sommer: Tage pro Woche
soep-is,inno,spo43a,"Practice 1. sport in fall (September, October, November): Days per week",Ausübung 1.Sportart Herbst: Tage pro Woche
soep-is,inno,spo44a,"Practice 1. sport in winter (December, January, February): Days per week",Ausübung 1.Sportart Winter: Tage pro Woche
soep-is,inno,spo4mia,Practice 1. sport: Duration per episode in minutes,Minuten  Ausübung Sportart
soep-is,inno,spo5a,Participation in competitions,Teilnahme Sportwettbewerb
soep-is,inno,spo6a,Where do you practice this sport?,Ort der Ausübung Sportart
soep-is,inno,spo7a,Since when do you practice this sport?,"Seit wann Ausübung Sportart, in Jahren"
soep-is,inno,spo8,Do you practice another sport?,weitere Sportart
soep-is,inno,spo3bcode,Second most frequent sport,2.Sportart
soep-is,inno,spo41b,"Practice 2. sport in spring (March, April, May): Days per week",Ausübung 2.Sportart Frühling: Tage pro Woche
soep-is,inno,spo42b,"Practice 2. sport in sommer (June, July, August): Days per week",Ausübung 2.Sportart Sommer: Tage pro Woche
soep-is,inno,spo43b,"Practice 2. sport in fall (September, October, November): Days per week",Ausübung 2.Sportart Herbst: Tage pro Woche
soep-is,inno,spo44b,"Practice 2. sport in winter (December, January, February): Days per week",Ausübung 2.Sportart Winter: Tage pro Woche
soep-is,inno,spo4mib,Practice 2. sport: Duration per episode in minutes,Minuten Ausübung Sportart
soep-is,inno,spo5b,Participation in competitions,Teilnahme Sportwettbewerb
soep-is,inno,spo6b,Where do you practice this sport?,Ort der Ausübung Sportart
soep-is,inno,spo7b,Since when do you practice this sport?,"Seit wann Ausübung Sportart, in Jahren"
soep-is,inno,spo91,"Reasons for sports: Fun, compensation","Gründe Sport: Spass, Ausgleich"
soep-is,inno,spo92,"Reasons for sports: Health, fitness","Gründe Sport: Gesundheit, Fitness"
soep-is,inno,spo93,Reasons for sports: Competition,Gründe Sport: Wettbewerb
soep-is,inno,spo94,Reasons for sports:Test own limits,Gründe Sport: Grenzen erfahren
soep-is,inno,spo101code,Most frequent childhood sport (beyond school),Sportart außerhalb Schule
soep-is,inno,spo102,No childhood sport (beyond school),keine weitere Sportart ausßerhalb der Schule
soep-is,inno,spo12,Starting age of sport,Beginn Alter Sportart
soep-is,inno,spo131,Since when do you practice this sport?,"Seit wann Ausübung Sportart, in Jahren"
soep-is,inno,spo132,Without interruption until today,ohne Unterbrechung bis heute
soep-is,inno,spo14,Frequency of practice sport,Häufigkeit Ausübung Sportart
soep-is,inno,spo15,Where do you practice this sport?,Ort der Ausübung Sportart
soep-is,inno,im_tsk,Innovative Module: Job Task Survey,Innovatives Modul: Tätigkeiten im Beruf
soep-is,inno,ta101,"Making, processing or assembling things","Herstellen, Produzieren, Bearbeiten von Waren und Gütern"
soep-is,inno,ta102,"Building; installing, or fitting things/objects","Bauen, Ausbauen, Installieren, Montieren"
soep-is,inno,ta103,"Operating, controlling, setting up or maintaining machines, equipment or technic","Überwachen, Steuern, Bedienen von Maschinen, Anlagen, technischen Prozessen"
soep-is,inno,ta104,"Repairing or maintaining things/objects, renovating or modernizing buildings","Reparieren, Instandsetzen, Renovieren, Erneuern"
soep-is,inno,ta105,Selling,Verkaufen
soep-is,inno,ta106,"Buying, purchasing","Einkaufen, Beschaffen"
soep-is,inno,ta107,"Advertising, Marketing, Public Relations","Werben, Marketing, Öffentlichkeitsarbeit, PR"
soep-is,inno,ta108,Consulting and informing,Beraten und Informieren
soep-is,inno,ta109,"Organizing, Planning, Coordinating, Managing and Preparation of Work processes","Organisieren, Planen, Koordinieren, Leiten und Vorbereiten von Arbeitsprozessen"
soep-is,inno,ta110,"Collecting information, researching, documenting, analyzing","Informationen sammeln, recherchieren, dokumentieren, analysieren"
soep-is,inno,ta111,"Measuring, Checking, Testing, Quality Control","Messen, Prüfen, Testen, Qualität kontrollieren"
soep-is,inno,ta112,"Designing, Developing, Researching, Constructing, Shaping","Entwerfen, Entwickeln, Forschen, Konstruieren, Gestalten"
soep-is,inno,ta113,"Educating, Teaching, Nurturing","Ausbilden, Lehren, Unterrichten, Erziehen"
soep-is,inno,ta114,"Entertaining, Accomodating, Preparing Food","Bewirten, Beherbergen, Speisen bereiten"
soep-is,inno,ta115,"Nursing, Caring, Coaching, Healing","Pflegen, Versorgen, Betreuen, Heilen"
soep-is,inno,ta116,"Securing, Protecting, Monitoring, Directing Traffic","Sichern, Schützen, Bewachen, Überwachen, Verkehr regeln"
soep-is,inno,ta117,"Cleaning, Clearing, Recycling","Reinigen, Abfall beseitigen, Recyceln"
soep-is,inno,ta118,Working with Computers,Arbeiten mit Computern
soep-is,inno,ta119,"Packing, Transporting, Storing, Shipping, Delivering","Packen, Transportieren, Lagern, Versenden, Zustellen"
soep-is,inno,ta120,"Writing/Reading Texts/Documents/E-mails, Editing Forms","Texte/Dokumente/E-Mails schreiben, lesen, Formulare bearbeiten"
soep-is,inno,ta121,"Calculating, Booking","Berechnen, Kalkulieren; Buchen"
soep-is,inno,ta122,"Reporting, Publishing, Entertaining, Presenting","Vortragen, Publizieren, Unterhalten, Präsentieren"
soep-is,inno,ta123,"Sorting, Stocking, Ticketing","Sortieren, Einräumen, Auszeichnen"
soep-is,inno,ta2,Using Computers,Nutzung von Computern
soep-is,inno,ta3,Development Number of Activities,Entwicklung Anzahl der Tätigkeiten
soep-is,inno,ta4,Labor mobility (place of work),Mobilität im Beruf (Arbeitsort)
soep-is,inno,ta5,Contact with customers,Kontakt zu Kunden
soep-is,inno,ta6,Personal contact with customers (meeting),Persönlicher Kontakt zu Kunden (Zusammentreffen)
soep-is,inno,ta7,Time with given activities,Zeit mit vorgegebenen Tätigkeiten
soep-is,inno,ta8,Repetition of working steps,Wiederholung Arbeitsschritte
soep-is,inno,im_anwp,Innovative Module: Persons Around,Innovatives Modul: Anwesende Personen
soep-is,inno,pegoanw11,Person Around (Big Five): Spouse / Partner,Anwesende Person (Big Five): (Ehe-)Partner(in)
soep-is,inno,pegoanw12,Person Around (Big Five): Child / Children,Anwesende Person (Big Five): Kind / Kinder
soep-is,inno,pegoanw13,Person Around (Big Five): Parent / Parents,Anwesende Person (Big Five): Eltern / Elternteil
soep-is,inno,pegoanw14,Person Around (Big Five): Other Relatives,Anwesende Person (Big Five): andere Verwandte
soep-is,inno,pegoanw15,Person Around (Big Five): Other Person / Persons,Anwesende Person (Big Five): andere Person / Personen
soep-is,inno,pegoanw16,Person Around (Big Five): Nobody,Anwesende Person (Big Five): Niemand
soep-is,inno,pegoanw2,Person Around (Big Five): Number,Anwesende Person (Big Five): Anzahl
soep-is,inno,panw11,Person Around: Spouse / Partner,Anwesende Person: (Ehe-)Partner(in)
soep-is,inno,panw12,Person Around: Child / Children,Anwesende Person: Kind / Kinder
