input_study,input_dataset,input_version,input_variable,output_study,output_dataset,output_version,output_variable
soep-is,P12_IS_W4,2012,pschl2,soep-is,p,2014,pli0060
soep-is,P12_IS_W4,2012,psta1,soep-is,p,2014,plj0014
soep-is,P12_IS_W4,2012,ppnat,soep-is,p,2014,plj0025
soep-is,P12_IS_W4,2012,pnatnr,soep-is,p,2014,plj0025
soep-is,P12_IS_W4,2012,pdatm,soep-is,p,2014,pmonin
soep-is,P12_IS_W4,2012,pdatt,soep-is,p,2014,ptagin
soep-is,P12_IS_W4,2012,stichu,soep-is,p,2014,sample1
soep-is,P12_IS_W4,2012,pber,soep-is,pgen,2013,pgklas
soep-is,P12_IS_W4,2012,pbra,soep-is,pgen,2013,pgnace
soep-is,L12_IS_W4,2012,ppnam,soep-is,pgen,2013,pgpartnr
soep-is,P12_IS_W4,2012,pber,soep-is,pgen,2014,pgklas
soep-is,P12_IS_W4,2012,pbra,soep-is,pgen,2014,pgnace
soep-is,L12_IS_W4,2012,ppnam,soep-is,pgen,2014,pgpartnr
soep-is,L12_IS_W4,2012,lgeb,soep-is,ppfad,2013,gebjahr
soep-is,L12_IS_W4,2012,lgebmo,soep-is,ppfad,2013,gebmonat
soep-is,L12_IS_W4,2012,lsex,soep-is,ppfad,2013,sex
soep-is,L12_IS_W4,2012,lsex,soep-is,ppfad,2014,sex
soep-is,H12_IS_W4,2012,hhtyp,soep-is,hbrutto,2014,wuma7
soep-is,H12_IS_W4,2012,hm01,soep-is,hgen,2014,hgowner
soep-is,H12_IS_W4,2012,hm04,soep-is,hgen,2014,hgrent
soep-is,H12_IS_W4,2012,hm05,soep-is,hgen,2014,hgnorent
soep-is,H12_IS_W4,2012,hm09,soep-is,hgen,2014,hgutil
soep-is,H12_IS_W4,2012,hm10,soep-is,hgen,2014,hgutil
soep-is,H12_IS_W4,2012,hm11,soep-is,hgen,2014,hgutil
soep-is,H12_IS_W4,2012,hnetto,soep-is,hgen,2014,hgi3hinc
soep-is,H12_IS_W4,2012,hnetto,soep-is,hgen,2014,hghinc
soep-is,H12_IS_W4,2012,hnetto,soep-is,hgen,2014,hgi5hinc
soep-is,H12_IS_W4,2012,hnetto,soep-is,hgen,2014,hgi4hinc
soep-is,H12_IS_W4,2012,hnetto,soep-is,hgen,2014,hgi1hinc
soep-is,H12_IS_W4,2012,hnetto,soep-is,hgen,2014,hgfhinc
soep-is,H12_IS_W4,2012,hnetto,soep-is,hgen,2014,hgi2hinc
soep-is,H12_IS_W4,2012,hpstuf,soep-is,h,2014,hlf0369
soep-is,H12_IS_W4,2012,hpl,soep-is,h,2014,hlf0370
soep-is,H12_IS_W4,2012,hqm,soep-is,hgen,2014,hgsize
soep-is,H12_IS_W4,2012,hwj,soep-is,hgen,2014,hgmoveyr
soep-is,H12_IS_W4,2012,hwohn09,soep-is,hgen,2014,hgcnstyr
soep-is,notdirectlydelivered12,2012,hwohn09a_1972,soep-is,h,2014,hlf0017
soep-is,notdirectlydelivered12,2012,hwohn09a_1991,soep-is,h,2014,hlf0017
soep-is,notdirectlydelivered12,2012,hwohn09a_2001,soep-is,h,2014,hlf0017
soep-is,notdirectlydelivered12,2012,hwohn09a_1981,soep-is,h,2014,hlf0017
soep-is,notdirectlydelivered12,2012,hwohn09a_2011,soep-is,h,2014,hlf0017
soep-is,H12_IS_W4,2012,hzahl,soep-is,h,2014,hlf0173
soep-is,H12_IS_W4,2012,hzahl1,soep-is,h,2014,hlf0173
soep-is,notdirectlydelivered12,2012,hzins1ka,soep-is,h,2014,hlc0013
soep-is,L12_IS_W4,2012,lab01,soep-is,pgen,2014,pgbbil03
soep-is,L12_IS_W4,2012,lgeb,soep-is,p,2014,ple0010
soep-is,P12_IS_W4,2012,ppgebmo,soep-is,ppfad,2014,gebmonat
soep-is,L12_IS_W4,2012,lgebmo,soep-is,p,2014,ple0003
soep-is,L12_IS_W4,2012,lgesch1,soep-is,bioparen,2014,geschw
soep-is,L12_IS_W4,2012,lgesch2,soep-is,bioparen,2014,nums
soep-is,L12_IS_W4,2012,lgesch3,soep-is,bioparen,2014,numb
soep-is,L12_IS_W4,2012,lgesch7,soep-is,bioparen,2014,twin
soep-is,L12_IS_W4,2012,lkh03,soep-is,bioparen,2014,living1
soep-is,L12_IS_W4,2012,lkh04,soep-is,bioparen,2014,living2
soep-is,L12_IS_W4,2012,lkh05,soep-is,bioparen,2014,living3
soep-is,L12_IS_W4,2012,lkh06,soep-is,bioparen,2014,living4
soep-is,L12_IS_W4,2012,lkh07,soep-is,bioparen,2014,living5
soep-is,L12_IS_W4,2012,lkh08,soep-is,bioparen,2014,living6
soep-is,L12_IS_W4,2012,lkh09,soep-is,bioparen,2014,living7
soep-is,L12_IS_W4,2012,lkh10,soep-is,bioparen,2014,living8
soep-is,L12_IS_W4,2012,lm03a,soep-is,bioparen,2014,morigin
soep-is,L12_IS_W4,2012,lm03bnr,soep-is,bioparen,2014,morigin
soep-is,L12_IS_W4,2012,lm03b,soep-is,bioparen,2014,morigin
soep-is,L12_IS_W4,2012,lm03b,soep-is,bio,2014,l0087
soep-is,L12_IS_W4,2012,lm04,soep-is,bioparen,2014,mnat
soep-is,L12_IS_W4,2012,lm05,soep-is,bioparen,2014,msbil
soep-is,L12_IS_W4,2012,lm06,soep-is,bioparen,2014,mbbil
soep-is,L12_IS_W4,2012,lm08,soep-is,bioparen,2014,mbstell
soep-is,L12_IS_W4,2012,lm09,soep-is,bioparen,2014,mbstell
soep-is,L12_IS_W4,2012,lm10,soep-is,bioparen,2014,mbstell
soep-is,L12_IS_W4,2012,lm11,soep-is,bioparen,2014,mbstell
soep-is,L12_IS_W4,2012,lm12,soep-is,bioparen,2014,mbstell
soep-is,L12_IS_W4,2012,lpnatnr,soep-is,p,2014,plj0025
soep-is,L12_IS_W4,2012,lpnatnr,soep-is,pgen,2014,pgnation
soep-is,L12_IS_W4,2012,lpnat,soep-is,p,2014,plj0025
soep-is,L12_IS_W4,2012,lpnat,soep-is,pgen,2014,pgnation
soep-is,L12_IS_W4,2012,lsab3,soep-is,pgen,2014,pgsbilo
soep-is,L12_IS_W4,2012,lsab3,soep-is,pgen,2014,pgsbila
soep-is,L12_IS_W4,2012,lsab3,soep-is,pgen,2014,pgsbil
soep-is,L12_IS_W4,2012,lsab5,soep-is,pgen,2014,pgsbila
soep-is,P12_IS_W4,2012,psex,soep-is,ppfad,2014,sex
soep-is,L12_IS_W4,2012,lsex,soep-is,p,2014,pla0009
soep-is,L12_IS_W4,2012,lsta1,soep-is,ppfad,2014,miginfo
soep-is,L12_IS_W4,2012,lsta1,soep-is,ppfad,2014,migback
soep-is,L12_IS_W4,2012,lsta1,soep-is,ppfad,2014,germborn
soep-is,L12_IS_W4,2012,lsta1a,soep-is,ppfad,2014,migback
soep-is,L12_IS_W4,2012,lsta1a,soep-is,ppfad,2014,miginfo
soep-is,L12_IS_W4,2012,lsta2,soep-is,ppfad,2014,corigin
soep-is,L12_IS_W4,2012,lsta2,soep-is,bio,2014,l0016
soep-is,L12_IS_W4,2012,lsta2nr,soep-is,ppfad,2014,corigin
soep-is,L12_IS_W4,2012,lv03a,soep-is,bioparen,2014,vorigin
soep-is,L12_IS_W4,2012,lv03b,soep-is,bioparen,2014,vorigin
soep-is,L12_IS_W4,2012,lv03b,soep-is,bio,2014,l0086
soep-is,L12_IS_W4,2012,lv03bnr,soep-is,bioparen,2014,vorigin
soep-is,L12_IS_W4,2012,lv04,soep-is,bioparen,2014,vnat
soep-is,L12_IS_W4,2012,lv05,soep-is,bioparen,2014,vsbil
soep-is,L12_IS_W4,2012,lv06,soep-is,bioparen,2014,vbbil
soep-is,L12_IS_W4,2012,lv08,soep-is,bioparen,2014,vbstell
soep-is,L12_IS_W4,2012,lv09,soep-is,bioparen,2014,vbstell
soep-is,L12_IS_W4,2012,lv10,soep-is,bioparen,2014,vbstell
soep-is,L12_IS_W4,2012,lv11,soep-is,bioparen,2014,vbstell
soep-is,L12_IS_W4,2012,lv12,soep-is,bioparen,2014,vbstell
soep-is,L12_IS_W4,2012,lwied,soep-is,ppfad,2014,loc1989
soep-is,L12_IS_W4,2012,lzug01,soep-is,ppfad,2014,immiyear
soep-is,P12_IS_W4,2012,p7tag,soep-is,pgen,2014,pglfs
soep-is,P12_IS_W4,2012,pamt,soep-is,pgen,2014,pgstib
soep-is,P12_IS_W4,2012,pang,soep-is,pgen,2014,pgstib
soep-is,P12_IS_W4,2012,parb,soep-is,pgen,2014,pgstib
soep-is,P12_IS_W4,2012,paus1,soep-is,pgen,2014,pgstib
soep-is,P12_IS_W4,2012,paus1,soep-is,pgen,2014,pglfs
soep-is,P12_IS_W4,2012,paus2,soep-is,pgen,2014,pgstib
soep-is,P12_IS_W4,2012,paus2,soep-is,pgen,2014,pgsbil
soep-is,P12_IS_W4,2012,paz08,soep-is,pgen,2014,pgvebzt
soep-is,P12_IS_W4,2012,paz10,soep-is,pgen,2014,pgtatzt
soep-is,P12_IS_W4,2012,pazubi,soep-is,pgen,2014,pgstib
soep-is,P12_IS_W4,2012,pbrut,soep-is,pgen,2014,pglabgro
soep-is,P12_IS_W4,2012,perw,soep-is,pgen,2014,pgerwtyp
soep-is,P12_IS_W4,2012,perw,soep-is,pgen,2014,pgemplst
soep-is,P12_IS_W4,2012,perw,soep-is,pgen,2014,pglfs
soep-is,P12_IS_W4,2012,perw,soep-is,bio,2014,l0879
soep-is,P12_IS_W4,2012,perz,soep-is,pgen,2014,pglfs
soep-is,P12_IS_W4,2012,pgesunt,soep-is,pgen,2014,pgbetr
soep-is,P12_IS_W4,2012,pjob15,soep-is,pgen,2014,pgsndjob
soep-is,P12_IS_W4,2012,pnett,soep-is,pgen,2014,pglabnet
soep-is,L12_IS_W4,2012,pp1a,soep-is,p,2014,pld0132
soep-is,P12_IS_W4,2012,pseitj,soep-is,pgen,2014,pgerwzt
soep-is,P12_IS_W4,2012,pseitm,soep-is,pgen,2014,pgerwzt
soep-is,P12_IS_W4,2012,pvor1,soep-is,pgen,2014,pgstib
soep-is,P12_IS_W4,2012,pvor1,soep-is,pgen,2014,pgautono
soep-is,L12_IS_W4,2012,lkgeb3,soep-is,bio,2014,l0290
soep-is,L12_IS_W4,2012,lkgeb3,soep-is,bio,2014,l0308
soep-is,L12_IS_W4,2012,lkgeb3,soep-is,bio,2014,l0299
soep-is,L12_IS_W4,2012,lkgeb3,soep-is,bio,2014,l0296
soep-is,L12_IS_W4,2012,lkgeb3,soep-is,bio,2014,l0850
soep-is,L12_IS_W4,2012,lkgeb3,soep-is,bio,2014,l0287
soep-is,L12_IS_W4,2012,lkgeb3,soep-is,bio,2014,l0305
soep-is,L12_IS_W4,2012,lkgeb3,soep-is,bio,2014,l0853
soep-is,L12_IS_W4,2012,lkgeb3,soep-is,bio,2014,l0302
soep-is,L12_IS_W4,2012,lkgeb2,soep-is,bio,2014,l0308
soep-is,L12_IS_W4,2012,lkgeb2,soep-is,bio,2014,l0299
soep-is,L12_IS_W4,2012,lkgeb2,soep-is,bio,2014,l0296
soep-is,L12_IS_W4,2012,lkgeb2,soep-is,bio,2014,l0850
soep-is,L12_IS_W4,2012,lkgeb2,soep-is,bio,2014,l0287
soep-is,L12_IS_W4,2012,lkgeb2,soep-is,bio,2014,l0293
soep-is,L12_IS_W4,2012,lkgeb2,soep-is,bio,2014,l0305
soep-is,L12_IS_W4,2012,lkgeb2,soep-is,bio,2014,l0853
soep-is,L12_IS_W4,2012,lkgeb2,soep-is,bio,2014,l0302
soep-is,L12_IS_W4,2012,lkgeb6,soep-is,bio,2014,l0290
soep-is,L12_IS_W4,2012,lkgeb6,soep-is,bio,2014,l0308
soep-is,L12_IS_W4,2012,lkgeb6,soep-is,bio,2014,l0299
soep-is,L12_IS_W4,2012,lkgeb6,soep-is,bio,2014,l0296
soep-is,L12_IS_W4,2012,lkgeb6,soep-is,bio,2014,l0850
soep-is,L12_IS_W4,2012,lkgeb6,soep-is,bio,2014,l0287
soep-is,L12_IS_W4,2012,lkgeb6,soep-is,bio,2014,l0293
soep-is,L12_IS_W4,2012,lkgeb6,soep-is,bio,2014,l0305
soep-is,L12_IS_W4,2012,lkgeb6,soep-is,bio,2014,l0853
soep-is,L12_IS_W4,2012,lkgeb5,soep-is,bio,2014,l0290
soep-is,L12_IS_W4,2012,lkgeb5,soep-is,bio,2014,l0308
soep-is,L12_IS_W4,2012,lkgeb5,soep-is,bio,2014,l0296
soep-is,L12_IS_W4,2012,lkgeb5,soep-is,bio,2014,l0850
soep-is,L12_IS_W4,2012,lkgeb5,soep-is,bio,2014,l0287
soep-is,L12_IS_W4,2012,lkgeb5,soep-is,bio,2014,l0293
soep-is,L12_IS_W4,2012,lkgeb5,soep-is,bio,2014,l0305
soep-is,L12_IS_W4,2012,lkgeb5,soep-is,bio,2014,l0853
soep-is,L12_IS_W4,2012,lkgeb5,soep-is,bio,2014,l0302
soep-is,L12_IS_W4,2012,lkgeb1,soep-is,bio,2014,l0290
soep-is,L12_IS_W4,2012,lkgeb1,soep-is,bio,2014,l0308
soep-is,L12_IS_W4,2012,lkgeb1,soep-is,bio,2014,l0299
soep-is,L12_IS_W4,2012,lkgeb1,soep-is,bio,2014,l0296
soep-is,L12_IS_W4,2012,lkgeb1,soep-is,bio,2014,l0850
soep-is,L12_IS_W4,2012,lkgeb1,soep-is,bio,2014,l0293
soep-is,L12_IS_W4,2012,lkgeb1,soep-is,bio,2014,l0305
soep-is,L12_IS_W4,2012,lkgeb1,soep-is,bio,2014,l0853
soep-is,L12_IS_W4,2012,lkgeb1,soep-is,bio,2014,l0302
soep-is,L12_IS_W4,2012,lkgeb9,soep-is,bio,2014,l0290
soep-is,L12_IS_W4,2012,lkgeb9,soep-is,bio,2014,l0308
soep-is,L12_IS_W4,2012,lkgeb9,soep-is,bio,2014,l0299
soep-is,L12_IS_W4,2012,lkgeb9,soep-is,bio,2014,l0296
soep-is,L12_IS_W4,2012,lkgeb9,soep-is,bio,2014,l0287
soep-is,L12_IS_W4,2012,lkgeb9,soep-is,bio,2014,l0293
soep-is,L12_IS_W4,2012,lkgeb9,soep-is,bio,2014,l0305
soep-is,L12_IS_W4,2012,lkgeb9,soep-is,bio,2014,l0853
soep-is,L12_IS_W4,2012,lkgeb9,soep-is,bio,2014,l0302
soep-is,L12_IS_W4,2012,lkgeb7,soep-is,bio,2014,l0290
soep-is,L12_IS_W4,2012,lkgeb7,soep-is,bio,2014,l0308
soep-is,L12_IS_W4,2012,lkgeb7,soep-is,bio,2014,l0299
soep-is,L12_IS_W4,2012,lkgeb7,soep-is,bio,2014,l0296
soep-is,L12_IS_W4,2012,lkgeb7,soep-is,bio,2014,l0850
soep-is,L12_IS_W4,2012,lkgeb7,soep-is,bio,2014,l0287
soep-is,L12_IS_W4,2012,lkgeb7,soep-is,bio,2014,l0293
soep-is,L12_IS_W4,2012,lkgeb7,soep-is,bio,2014,l0853
soep-is,L12_IS_W4,2012,lkgeb7,soep-is,bio,2014,l0302
soep-is,L12_IS_W4,2012,lkgeb10,soep-is,bio,2014,l0290
soep-is,L12_IS_W4,2012,lkgeb10,soep-is,bio,2014,l0308
soep-is,L12_IS_W4,2012,lkgeb10,soep-is,bio,2014,l0299
soep-is,L12_IS_W4,2012,lkgeb10,soep-is,bio,2014,l0296
soep-is,L12_IS_W4,2012,lkgeb10,soep-is,bio,2014,l0850
soep-is,L12_IS_W4,2012,lkgeb10,soep-is,bio,2014,l0287
soep-is,L12_IS_W4,2012,lkgeb10,soep-is,bio,2014,l0293
soep-is,L12_IS_W4,2012,lkgeb10,soep-is,bio,2014,l0305
soep-is,L12_IS_W4,2012,lkgeb10,soep-is,bio,2014,l0302
soep-is,L12_IS_W4,2012,lkgeb8,soep-is,bio,2014,l0290
soep-is,L12_IS_W4,2012,lkgeb8,soep-is,bio,2014,l0299
soep-is,L12_IS_W4,2012,lkgeb8,soep-is,bio,2014,l0296
soep-is,L12_IS_W4,2012,lkgeb8,soep-is,bio,2014,l0850
soep-is,L12_IS_W4,2012,lkgeb8,soep-is,bio,2014,l0287
soep-is,L12_IS_W4,2012,lkgeb8,soep-is,bio,2014,l0293
soep-is,L12_IS_W4,2012,lkgeb8,soep-is,bio,2014,l0305
soep-is,L12_IS_W4,2012,lkgeb8,soep-is,bio,2014,l0853
soep-is,L12_IS_W4,2012,lkgeb8,soep-is,bio,2014,l0302
soep-is,L12_IS_W4,2012,lkgeb4,soep-is,bio,2014,l0290
soep-is,L12_IS_W4,2012,lkgeb4,soep-is,bio,2014,l0308
soep-is,L12_IS_W4,2012,lkgeb4,soep-is,bio,2014,l0299
soep-is,L12_IS_W4,2012,lkgeb4,soep-is,bio,2014,l0850
soep-is,L12_IS_W4,2012,lkgeb4,soep-is,bio,2014,l0287
soep-is,L12_IS_W4,2012,lkgeb4,soep-is,bio,2014,l0293
soep-is,L12_IS_W4,2012,lkgeb4,soep-is,bio,2014,l0305
soep-is,L12_IS_W4,2012,lkgeb4,soep-is,bio,2014,l0853
soep-is,L12_IS_W4,2012,lkgeb4,soep-is,bio,2014,l0302
soep-is,L12_IS_W4,2012,palo,soep-is,bio,2014,l0875
soep-is,P12_IS_W4,2012,palo,soep-is,bio,2014,l0875
soep-is,P12_IS_W4,2012,pber,soep-is,pgen,2014,pgstib
soep-is,P12_IS_W4,2012,pber,soep-is,p,2014,plb0066
soep-is,L12_IS_W4_PFAMST,2012,pfamst_korrekt,soep-is,pgen,2014,pgfamstd
soep-is,P12_IS_W4,2012,pfamst,soep-is,pgen,2014,pgfamstd
soep-is,P12_IS_W4,2012,poed,soep-is,pgen,2014,pgoeffd
soep-is,P12_IS_W4,2012,pnatnr,soep-is,pgen,2014,pgnation
soep-is,P12_IS_W4,2012,ppnat,soep-is,pgen,2014,pgnation
soep-is,P12_IS_W4,2012,psta1,soep-is,pgen,2014,pgnation
soep-is,notdirectlydelivered12,2012,q168_2,soep-is,pgen,2014,pgbbil01
soep-is,notdirectlydelivered12,2012,q168_2,soep-is,pgen,2014,pgbbilo
soep-is,notdirectlydelivered12,2012,q168_2,soep-is,bio,2014,l0212
soep-is,L12_IS_W4,2012,lab02,soep-is,pgen,2014,pgbbil01
soep-is,L12_IS_W4,2012,lab02,soep-is,pgen,2014,pgbbilo
soep-is,notdirectlydelivered12,2012,q168_4,soep-is,bio,2014,l0214
soep-is,L12_IS_W4,2012,lab06,soep-is,pgen,2014,pgbbil02
soep-is,notdirectlydelivered12,2012,q168_8,soep-is,bio,2014,l0222
soep-is,P12_IS_W4,2012,psst1,soep-is,pgen,2014,pgstib
soep-is,P12_IS_W4,2012,psst2,soep-is,pgen,2014,pgstib
soep-is,P12_IS_W4,2012,psst3,soep-is,pgen,2014,pgstib
soep-is,P12_IS_W4,2012,psst4,soep-is,pgen,2014,pgstib
soep-is,L12_IS_W4,2012,lgeb,soep-is,ppfad,2014,gebjahr
soep-is,P12_IS_W4,2012,ppgeb,soep-is,ppfad,2014,gebjahr
soep-is,L12_IS_W4,2012,lgebmo,soep-is,ppfad,2014,gebmonat
soep-is,L12_IS_W4,2012,lgesch1,soep-is,bio,2014,l0065
soep-is,L12_IS_W4,2012,lkh10,soep-is,bio,2014,l0074
soep-is,L12_IS_W4,2012,lksex4,soep-is,bio,2014,l0854
soep-is,L12_IS_W4,2012,lksex4,soep-is,bio,2014,l0300
soep-is,L12_IS_W4,2012,lksex4,soep-is,bio,2014,l0306
soep-is,L12_IS_W4,2012,lksex4,soep-is,bio,2014,l0291
soep-is,L12_IS_W4,2012,lksex4,soep-is,bio,2014,l0294
soep-is,L12_IS_W4,2012,lksex4,soep-is,bio,2014,l0309
soep-is,L12_IS_W4,2012,lksex4,soep-is,bio,2014,l0851
soep-is,L12_IS_W4,2012,lksex4,soep-is,bio,2014,l0303
soep-is,L12_IS_W4,2012,lksex4,soep-is,bio,2014,l0288
soep-is,L12_IS_W4,2012,lksex10,soep-is,bio,2014,l0300
soep-is,L12_IS_W4,2012,lksex10,soep-is,bio,2014,l0306
soep-is,L12_IS_W4,2012,lksex10,soep-is,bio,2014,l0291
soep-is,L12_IS_W4,2012,lksex10,soep-is,bio,2014,l0294
soep-is,L12_IS_W4,2012,lksex10,soep-is,bio,2014,l0309
soep-is,L12_IS_W4,2012,lksex10,soep-is,bio,2014,l0851
soep-is,L12_IS_W4,2012,lksex10,soep-is,bio,2014,l0297
soep-is,L12_IS_W4,2012,lksex10,soep-is,bio,2014,l0303
soep-is,L12_IS_W4,2012,lksex10,soep-is,bio,2014,l0288
soep-is,L12_IS_W4,2012,lksex6,soep-is,bio,2014,l0854
soep-is,L12_IS_W4,2012,lksex6,soep-is,bio,2014,l0300
soep-is,L12_IS_W4,2012,lksex6,soep-is,bio,2014,l0306
soep-is,L12_IS_W4,2012,lksex6,soep-is,bio,2014,l0291
soep-is,L12_IS_W4,2012,lksex6,soep-is,bio,2014,l0294
soep-is,L12_IS_W4,2012,lksex6,soep-is,bio,2014,l0309
soep-is,L12_IS_W4,2012,lksex6,soep-is,bio,2014,l0851
soep-is,L12_IS_W4,2012,lksex6,soep-is,bio,2014,l0297
soep-is,L12_IS_W4,2012,lksex6,soep-is,bio,2014,l0288
soep-is,L12_IS_W4,2012,lksex5,soep-is,bio,2014,l0854
soep-is,L12_IS_W4,2012,lksex5,soep-is,bio,2014,l0306
soep-is,L12_IS_W4,2012,lksex5,soep-is,bio,2014,l0291
soep-is,L12_IS_W4,2012,lksex5,soep-is,bio,2014,l0294
soep-is,L12_IS_W4,2012,lksex5,soep-is,bio,2014,l0309
soep-is,L12_IS_W4,2012,lksex5,soep-is,bio,2014,l0851
soep-is,L12_IS_W4,2012,lksex5,soep-is,bio,2014,l0297
soep-is,L12_IS_W4,2012,lksex5,soep-is,bio,2014,l0303
soep-is,L12_IS_W4,2012,lksex5,soep-is,bio,2014,l0288
soep-is,L12_IS_W4,2012,lksex2,soep-is,bio,2014,l0854
soep-is,L12_IS_W4,2012,lksex2,soep-is,bio,2014,l0300
soep-is,L12_IS_W4,2012,lksex2,soep-is,bio,2014,l0306
soep-is,L12_IS_W4,2012,lksex2,soep-is,bio,2014,l0294
soep-is,L12_IS_W4,2012,lksex2,soep-is,bio,2014,l0309
soep-is,L12_IS_W4,2012,lksex2,soep-is,bio,2014,l0851
soep-is,L12_IS_W4,2012,lksex2,soep-is,bio,2014,l0297
soep-is,L12_IS_W4,2012,lksex2,soep-is,bio,2014,l0303
soep-is,L12_IS_W4,2012,lksex2,soep-is,bio,2014,l0288
soep-is,L12_IS_W4,2012,lksex1,soep-is,bio,2014,l0854
soep-is,L12_IS_W4,2012,lksex1,soep-is,bio,2014,l0300
soep-is,L12_IS_W4,2012,lksex1,soep-is,bio,2014,l0306
soep-is,L12_IS_W4,2012,lksex1,soep-is,bio,2014,l0291
soep-is,L12_IS_W4,2012,lksex1,soep-is,bio,2014,l0294
soep-is,L12_IS_W4,2012,lksex1,soep-is,bio,2014,l0309
soep-is,L12_IS_W4,2012,lksex1,soep-is,bio,2014,l0851
soep-is,L12_IS_W4,2012,lksex1,soep-is,bio,2014,l0297
soep-is,L12_IS_W4,2012,lksex1,soep-is,bio,2014,l0303
soep-is,L12_IS_W4,2012,lksex7,soep-is,bio,2014,l0854
soep-is,L12_IS_W4,2012,lksex7,soep-is,bio,2014,l0300
soep-is,L12_IS_W4,2012,lksex7,soep-is,bio,2014,l0291
soep-is,L12_IS_W4,2012,lksex7,soep-is,bio,2014,l0294
soep-is,L12_IS_W4,2012,lksex7,soep-is,bio,2014,l0309
soep-is,L12_IS_W4,2012,lksex7,soep-is,bio,2014,l0851
soep-is,L12_IS_W4,2012,lksex7,soep-is,bio,2014,l0297
soep-is,L12_IS_W4,2012,lksex7,soep-is,bio,2014,l0303
soep-is,L12_IS_W4,2012,lksex7,soep-is,bio,2014,l0288
soep-is,L12_IS_W4,2012,lksex9,soep-is,bio,2014,l0854
soep-is,L12_IS_W4,2012,lksex9,soep-is,bio,2014,l0300
soep-is,L12_IS_W4,2012,lksex9,soep-is,bio,2014,l0306
soep-is,L12_IS_W4,2012,lksex9,soep-is,bio,2014,l0291
soep-is,L12_IS_W4,2012,lksex9,soep-is,bio,2014,l0294
soep-is,L12_IS_W4,2012,lksex9,soep-is,bio,2014,l0309
soep-is,L12_IS_W4,2012,lksex9,soep-is,bio,2014,l0297
soep-is,L12_IS_W4,2012,lksex9,soep-is,bio,2014,l0303
soep-is,L12_IS_W4,2012,lksex9,soep-is,bio,2014,l0288
soep-is,L12_IS_W4,2012,lksex8,soep-is,bio,2014,l0854
soep-is,L12_IS_W4,2012,lksex8,soep-is,bio,2014,l0300
soep-is,L12_IS_W4,2012,lksex8,soep-is,bio,2014,l0306
soep-is,L12_IS_W4,2012,lksex8,soep-is,bio,2014,l0291
soep-is,L12_IS_W4,2012,lksex8,soep-is,bio,2014,l0294
soep-is,L12_IS_W4,2012,lksex8,soep-is,bio,2014,l0851
soep-is,L12_IS_W4,2012,lksex8,soep-is,bio,2014,l0297
soep-is,L12_IS_W4,2012,lksex8,soep-is,bio,2014,l0303
soep-is,L12_IS_W4,2012,lksex8,soep-is,bio,2014,l0288
soep-is,L12_IS_W4,2012,lksex3,soep-is,bio,2014,l0854
soep-is,L12_IS_W4,2012,lksex3,soep-is,bio,2014,l0300
soep-is,L12_IS_W4,2012,lksex3,soep-is,bio,2014,l0306
soep-is,L12_IS_W4,2012,lksex3,soep-is,bio,2014,l0291
soep-is,L12_IS_W4,2012,lksex3,soep-is,bio,2014,l0309
soep-is,L12_IS_W4,2012,lksex3,soep-is,bio,2014,l0851
soep-is,L12_IS_W4,2012,lksex3,soep-is,bio,2014,l0297
soep-is,L12_IS_W4,2012,lksex3,soep-is,bio,2014,l0303
soep-is,L12_IS_W4,2012,lksex3,soep-is,bio,2014,l0288
soep-is,L12_IS_W4,2012,lkwo4,soep-is,bio,2014,l0295
soep-is,L12_IS_W4,2012,lkwo4,soep-is,bio,2014,l0852
soep-is,L12_IS_W4,2012,lkwo4,soep-is,bio,2014,l0292
soep-is,L12_IS_W4,2012,lkwo4,soep-is,bio,2014,l0304
soep-is,L12_IS_W4,2012,lkwo4,soep-is,bio,2014,l0301
soep-is,L12_IS_W4,2012,lkwo4,soep-is,bio,2014,l0310
soep-is,L12_IS_W4,2012,lkwo4,soep-is,bio,2014,l0307
soep-is,L12_IS_W4,2012,lkwo4,soep-is,bio,2014,l0855
soep-is,L12_IS_W4,2012,lkwo4,soep-is,bio,2014,l0289
soep-is,L12_IS_W4,2012,lkwo9,soep-is,bio,2014,l0295
soep-is,L12_IS_W4,2012,lkwo9,soep-is,bio,2014,l0298
soep-is,L12_IS_W4,2012,lkwo9,soep-is,bio,2014,l0292
soep-is,L12_IS_W4,2012,lkwo9,soep-is,bio,2014,l0304
soep-is,L12_IS_W4,2012,lkwo9,soep-is,bio,2014,l0301
soep-is,L12_IS_W4,2012,lkwo9,soep-is,bio,2014,l0310
soep-is,L12_IS_W4,2012,lkwo9,soep-is,bio,2014,l0307
soep-is,L12_IS_W4,2012,lkwo9,soep-is,bio,2014,l0855
soep-is,L12_IS_W4,2012,lkwo9,soep-is,bio,2014,l0289
soep-is,L12_IS_W4,2012,lkwo5,soep-is,bio,2014,l0295
soep-is,L12_IS_W4,2012,lkwo5,soep-is,bio,2014,l0852
soep-is,L12_IS_W4,2012,lkwo5,soep-is,bio,2014,l0298
soep-is,L12_IS_W4,2012,lkwo5,soep-is,bio,2014,l0292
soep-is,L12_IS_W4,2012,lkwo5,soep-is,bio,2014,l0304
soep-is,L12_IS_W4,2012,lkwo5,soep-is,bio,2014,l0310
soep-is,L12_IS_W4,2012,lkwo5,soep-is,bio,2014,l0307
soep-is,L12_IS_W4,2012,lkwo5,soep-is,bio,2014,l0855
